Movimento de AIH - Arquivos Reduzidos - Brasil,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64
19916915000170 INHAPIMED LTDA HOSPITAL SAO SEBASTIAO DE INHAPIM,40947.61000000001,42242.59999999999,65650.88999999998,46332.71,34063.840000000055,35569.809999999954,23844.180000000037,27217.610000000048,29150.53000000004,36311.06000000003,44759.62000000004,42734.27,38436.340000000055,33905.01000000006,30489.730000000072,32679.410000000073,31540.11000000006,29524.42000000005,27951.53000000006,31650.50000000005,32534.92000000004,32063.590000000066,34607.20000000001,32700.110000000055,32964.700000000055,32823.47000000005,34980.56000000003,32364.560000000052,23813.05000000002,16976.159999999996,19520.729999999996,22402.7,24643.90000000001,15451.64000000001,15683.239999999994,13398.380000000001,16668.18,12771.64999999999,17190.379999999997,22335.720000000012,25649.74000000002,28463.320000000018,29865.809999999983,15666.510000000011,16223.190000000004,32707.109999999986,31417.09999999997,46779.83999999996,20878.92,21267.469999999994,43705.11999999997,45382.4299999999,69895.98999999986,49283.10000000002,47681.53999999994,49193.06999999994,49494.94999999995,49518.22999999996,42472.74999999998,49499.57999999991,43604.32999999997,47777.87999999999,2067324.5999999996,PRIVADO
19942895000101 PREF MUN DE ARAPUA,2155.8199999999997,1947.88,1427.11,2638.36,944.7099999999999,1030.92,0,0,0,675.82,1067.95,882.4699999999998,1121.9500000000003,1038.65,1458.3799999999999,867.88,1240.1,671.41,761.6799999999998,1315.6499999999999,437.46000000000004,1574.0400000000004,1132.37,0,1800.2199999999998,1326.63,2048.72,2299.9399999999996,1150.88,0,456.01000000000005,1343.62,1036.62,376.09999999999997,490.40000000000003,2653.43,1521.91,4725.919999999999,0,3922.9499999999994,2368.8200000000006,1892.96,3312.51,3159.170000000001,3425.8,3711.2299999999996,2046.5099999999998,1623.5099999999998,4998.93,2116.15,3171.2499999999995,0,0,0,4485.249999999999,0,0,0,656.44,2414.68,2010.4000000000003,3782.000000000001,94719.56999999998,MUNICIPAL
19962364000180 HOSPITAL DE CRISTINA,11755.149999999996,12312.96,12082.489999999996,10727.189999999995,11238.779999999995,10577.699999999995,10147.239999999998,12205.089999999997,10868.169999999995,10073.929999999997,12177.699999999995,12298.709999999997,12404.839999999998,9924.259999999997,9108.96,9731.649999999992,9352.86,9634.92,9593.96,8457.15,9719.389999999996,8885.039999999999,8606.570000000002,8447.449999999999,9357.859999999995,10703.459999999994,9937.159999999996,10512.159999999998,10206.809999999998,9006.25,9284.779999999997,10431.799999999997,8455.899999999996,8867.809999999996,9618.769999999995,9518.519999999997,9964.049999999996,10248.749999999993,10918.109999999999,10377.739999999994,10570.549999999996,8669.100000000002,11326.659999999993,9491.229999999992,10385.759999999998,9353.919999999996,10302.16,16172.379999999992,13242.609999999997,12511.139999999996,14337.950000000006,12776.590000000004,13316.900000000007,13757.810000000007,14613.419999999991,14824.709999999994,14080.97,13325.670000000004,13947.02,13983.069999999992,12832.669999999993,15863.77999999999,687428.1599999998,FILANTRÓPICO
19989904000110 HOSPITAL SANTO ANTONIO,78765.48000000001,74876.2299999999,58308.18999999996,78864.92,70217.29999999997,78910.48999999995,62771.32999999992,64090.549999999945,72272.02000000009,66142.25999999992,81134.54000000002,81041.64,79272.33999999995,61274.62999999994,52041.06999999995,46420.22999999999,55700.65999999993,54322.27999999994,62326.76999999994,52099.16999999993,62851.509999999886,52857.43000000001,58888.98999999994,58285.439999999995,59802.21999999992,61735.73999999998,58427.72,54177.40999999994,46983.47999999997,54482.809999999976,48489.809999999976,42246.78999999997,49749.940000000024,63217.610000000015,73755.6100000001,56410.27000000001,63420.659999999945,58775.80999999997,64526.73999999999,57489.63,49840.850000000006,51620.599999999984,64550.44000000001,50130.01,60048.060000000005,48971.67000000002,62691.069999999956,87006.09999999989,68833.12999999998,75651.81999999992,74897.66999999991,74155.85000000011,75099.87000000001,73665.31999999999,74567.3699999999,63391.46999999999,75612.90999999993,75315.70999999996,75277.41999999995,75354.86999999992,75105.3599999999,75368.23999999987,3984583.5299999993,FILANTRÓPICO
20017299000102 SANTA CASA DE MISERICORDIA DR ALMEIDA MACHADO,10537.090000000004,11354.499999999998,11083.030000000002,11011.329999999998,11298.619999999999,12492.330000000002,10552.429999999998,10949.379999999997,11405.490000000003,11348.440000000002,12071.529999999999,13305.529999999999,14167.000000000002,13061.659999999993,12029.849999999993,11862.590000000004,10021.159999999998,9987.600000000002,9934.459999999997,11153.780000000002,10554.26,12691.030000000002,12822.190000000006,12558.630000000005,13099.040000000008,14755.720000000005,14261.930000000008,14342.450000000006,14571.580000000009,16306.710000000012,13634.2,16103.370000000004,15451.779999999999,15776.610000000002,15952.170000000007,13792.320000000005,16697.07000000001,17428.640000000007,17801.260000000002,15498.420000000011,15910.030000000013,14744.290000000003,16236.460000000006,17504.760000000002,19185.52,19269.449999999997,16849.410000000003,23926.070000000018,20920.500000000004,18357.93,18282.790000000005,18451.46000000001,17926.760000000017,17723.700000000004,17752.480000000003,17768.350000000006,17713.160000000003,17648.32,17656.08,17660.220000000005,17650.33,17347.880000000005,920213.1300000001,MUNICIPAL
20017547000107 FUNDACAO MUNICIPAL DE SAUDE DE PEDRINOPOLIS,4352.260000000001,3662.76,4638.130000000002,3611.1299999999997,5633.510000000005,3210.6600000000008,4538.580000000001,3998.9300000000007,2922.7899999999995,5263.400000000003,5047.960000000003,4163.91,3472.3400000000006,2813.4200000000005,4065.4,6359.490000000002,3553.6900000000005,3485.410000000001,7096.210000000004,2390.4800000000005,5696.420000000004,4906.670000000001,4323.95,3067.29,2789.96,7456.939999999999,5695.510000000001,3384.22,4688.5599999999995,2594.9700000000007,4930.610000000001,4958.619999999999,5544.67,5977.849999999999,5781.81,4389.61,3937.440000000001,4386.7300000000005,5965.440000000002,4505.950000000001,4387.54,4649.030000000002,4497.340000000001,4132.750000000001,4828.67,6065.37,6646.31,6827.160000000003,8661.329999999998,6614.430000000003,6009.690000000001,6228.440000000002,7531.250000000003,6188.210000000002,6247.900000000001,5580.88,6187.890000000001,6247.14,6238.480000000001,6240.750000000001,6233.930000000001,6238.620000000001,311746.7900000001,MUNICIPAL
20031209000120 SANTA CASA DE MISERICORDIA DE SANTA JULIANA,9511.720000000001,9238.480000000003,9016.550000000001,8627.790000000005,8022.890000000006,9042.05,9296.800000000001,9570.640000000005,7505.090000000006,9706.6,9032.050000000003,6827.230000000005,9264.91,5742.730000000002,6969.230000000005,7370.110000000003,5450.889999999999,5254.360000000001,6817.750000000003,6320.220000000002,8420.680000000002,5283.520000000001,6021.650000000002,6203.540000000002,5056.710000000001,6689.470000000005,5315.590000000001,5694.700000000002,4965.47,6046.460000000003,5474.829999999999,5094.439999999999,4946.569999999999,5605.609999999999,5574.9299999999985,5166.449999999999,5789.100000000001,5881.750000000002,7047.500000000005,6130.580000000003,6075.730000000002,5734.890000000001,7148.109999999997,8917.489999999998,10167.23,10152.919999999998,9436.779999999999,9878.609999999999,12720.46,11414.500000000002,10890.439999999999,9339.839999999997,9343.709999999997,10761.29,10395.309999999998,9810.909999999998,11338.890000000003,10780.94,10714.750000000002,10148.640000000001,11400.36,12211.75,493781.19,PRIVADO
20042594000100 HOSPITAL SAO LUCAS DE FRUTAL LTDA,18295.530000000006,19179.900000000005,25598.519999999982,16992.699999999993,18900.089999999982,17684.17,16407.029999999984,20020.519999999993,16991.839999999993,21168.729999999978,16802.61,18356.279999999995,17255.140000000003,15903.429999999997,11031.459999999995,15434.049999999997,14728.579999999993,16349.709999999994,13228.369999999994,14763.259999999991,13188.769999999993,14354.649999999996,16364.489999999996,10382.299999999997,14851.239999999994,12881.82,13144.480000000001,10325.669999999998,15793.369999999995,10382.529999999997,12004.799999999997,11916.070000000003,13375.14,10376.529999999997,9806.39999999999,13013.820000000002,10187.519999999999,12631.460000000001,10536.279999999999,10632.159999999998,11181.169999999998,10544.029999999995,12829.750000000002,9043.49,12222.819999999998,10483.789999999999,12336.830000000002,19706.76000000001,15292.15,12290.870000000006,12916.750000000002,12266.11,11871.990000000003,11098.849999999997,11688.670000000002,11955.2,11383.9,12797.140000000001,13190.900000000001,11369.040000000003,12521.909999999998,11818.68,862052.2200000001,PRIVADO
20045142000182 HOSPITAL MUNICIPAL SAO VICENTE DE PAULO,8035.870000000006,9005.990000000002,7293.920000000005,7696.4500000000035,8528.200000000004,7244.120000000006,7948.8500000000095,7847.110000000006,6622.230000000006,12140.879999999996,8548.61,10529.369999999997,8182.600000000002,9528.249999999998,5895.840000000003,7861.780000000003,10642.93,6616.960000000003,7850.720000000004,8181.300000000002,8314.210000000005,8967.970000000003,10121.66,7995.070000000002,5231.450000000002,8259.970000000003,9417.62,7620.170000000003,6381.640000000004,8583.520000000002,7302.340000000001,9764.420000000004,10738.049999999996,8271.910000000002,11189.35,6518.500000000001,8783.850000000002,9991.279999999999,0,17441.440000000006,6465.670000000003,8394.260000000004,10377.689999999999,9645.769999999999,8094.09,9055.710000000001,7998.649999999999,8859.24,5623.48,10086.829999999998,5976.309999999998,5935.860000000001,5956.53,5952.210000000001,5954.590000000001,5383.929999999999,5968.09,4822.8099999999995,5919.57,5946.949999999999,6181.200000000001,5955.220000000001,491651.0600000002,MUNICIPAL
20049300000172 SANTA CASA,16457.539999999994,14559.119999999995,13078.509999999997,10403.789999999992,14388.429999999991,14023.729999999998,16741.929999999993,14129.34999999999,13782.940000000004,13120.439999999991,19607.440000000002,15226.539999999997,13909.269999999997,11694.739999999994,10448.959999999995,12934.92,12558.06,13705.940000000006,13117.65,12832.050000000001,14270.739999999993,11478.389999999994,20388.369999999977,15554.449999999995,12761.689999999995,15131.239999999996,8871.81,11212.919999999995,10873.909999999996,9855.650000000001,11533.600000000002,12214.22,13730.139999999998,14094.710000000003,10146.959999999995,8407.73,15662.800000000003,8267.639999999998,10833.929999999998,9639.299999999996,10728.519999999993,9826.169999999996,9684.75,9020.399999999996,18003.369999999995,15408.920000000004,14256.709999999994,18338.31,17839.550000000003,19882.96000000001,19808.14,19736.24999999999,15951.429999999995,15444.640000000003,13044.739999999998,11142.760000000006,15027.079999999998,13281.68,17155.61000000001,16766.079999999998,14900.640000000003,14568.940000000006,851469.2000000001,MUNICIPAL
20054326000109 FUNEPU- FUNDACAO DE ENSINO E PESQUISA DE UBERABA,455551.9500000038,459591.12000000343,473830.67000000225,510797.45000000246,524525.6500000022,470686.6900000028,463134.7100000024,414032.1200000008,528827.4400000013,493388.5000000014,618275.1300000014,466098.6600000027,547732.5300000022,524434.0400000034,493400.070000002,443064.54000000213,499523.50000000285,389760.67000000185,441645.9100000027,407743.95000000234,612355.160000001,480419.6000000014,421722.1000000024,420981.90000000206,494990.5100000019,501824.42000000185,483042.9600000022,501424.4900000019,472081.6200000024,479814.44000000233,490787.9900000014,424588.3200000008,600682.85,447899.3100000013,408210.4800000009,377227.8600000004,464258.6200000023,452917.63000000175,643702.420000003,560027.1000000015,707608.5300000018,576789.4700000021,499178.62000000145,532260.5900000005,456314.300000001,600600.7399999993,585011.8199999995,625565.5599999996,614917.7099999993,550606.4000000001,572230.1700000004,621527.4900000007,489690.89,603100.0700000005,669486.7100000017,835489.6299999978,645798.8600000008,874673.2699999991,787421.0999999966,1076048.4099999936,970451.8099999946,1146985.8299999975,34406763.06000007,FEDERAL
20055612000199 CASA DE SAUDE DR NELSON JACINTO BORGES,10421.720000000003,9999.85,4905.51,4916.15,4696.459999999999,5344.420000000003,5317.300000000001,4120.889999999999,6363.430000000002,5329.72,5472.89,5762.550000000002,5475.349999999999,3990.3300000000004,3272.5699999999993,3448.0499999999993,2780.02,2750.4999999999995,3726.66,2696.46,2908.2999999999997,3086.44,3116.43,2899.06,3474.0199999999995,3434.1699999999996,2985.95,3354.68,3651.6499999999996,4785.870000000001,3188.59,2953.9700000000003,2099.5499999999997,2073.1899999999996,2381.7800000000007,2453.6800000000003,2225.2799999999997,1780.72,1794.1399999999999,1944.2399999999998,1541.84,1611.4699999999998,1855.1399999999999,2066.8999999999996,0,2160.69,2487.6099999999997,2399.1,2580.4100000000003,1727.13,4486.08,2769.51,2538.7000000000003,2571.35,2235.5800000000004,2562.2500000000005,3231.84,2314.73,2882.56,2849.17,2859.9700000000003,3111.4700000000007,210226.04000000004,MUNICIPAL
20059028000101 SANTA CASA DE UNIAO,8701.650000000001,7931.8600000000015,7465.899999999998,8827.81,4928.780000000003,4254.950000000001,5727.300000000004,6267.960000000005,4455.630000000001,3528.5099999999998,12739.04,7347.360000000004,7925.9800000000005,5574.940000000002,4345.1900000000005,4828.549999999998,6965.120000000002,3485.41,4603.510000000001,6836.370000000003,7437.8,5919.2699999999995,7987.289999999999,8044.809999999998,7015.709999999998,6040.559999999999,7274.739999999998,6034.9400000000005,6381.760000000002,4274.04,10728.039999999999,5097.21,10115.43,4853.61,6506.400000000001,5147.199999999998,9230.769999999997,4061.4200000000005,7296.4199999999955,8221.179999999997,7189.109999999999,4710.140000000001,6579.9699999999975,6419.699999999997,8064.999999999995,5584.04,10154.569999999994,10412.81,0,6357.03,9118.460000000001,7002.300000000001,12531.949999999997,8121.309999999998,7534.469999999998,6934.060000000001,7915.779999999999,7543.56,5820.28,10567.849999999997,9857.689999999997,6660.050000000002,429490.55,FILANTRÓPICO
20060331000124 CASA DO CAMINHO NAPS PSIQUIATRIA DIA/GERIATRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19522.589999999997,13126.109999999999,15480.369999999997,13303.79,15302.689999999999,15147.220000000001,13859.04,16035.620000000003,0,14547.55,27384.929999999997,10083.34,13348.210000000001,17939.41999999999,16967.470000000005,19994.399999999998,20133.249999999993,16717.539999999997,17606.180000000008,17078.55,16884.159999999996,16606.459999999992,16800.849999999995,17161.859999999997,18272.660000000007,19161.299999999996,18911.37,18522.59,455899.5199999999,
20079166000152 SANTA CASA DE CARIDADE,44183.190000000024,37619.000000000015,39973.33000000004,46820.63999999996,56584.70999999988,49097.45999999997,43402.29999999999,42405.999999999985,43786.55999999997,37458.34999999998,48041.18999999998,50446.40999999995,38309.15,40235.239999999976,46101.999999999935,34594.03999999999,32532.41999999998,42214.10999999995,30620.20999999997,39420.92999999998,34193.669999999955,42026.90999999997,44126.13999999996,41086.989999999976,48054.22999999993,40015.12,41112.97000000001,39054.060000000005,39456.88999999999,45397.91999999997,34155.94999999994,46396.74999999994,45837.72999999993,49585.71999999995,51486.969999999965,43971.68999999993,49161.070000000036,45905.50000000001,47667.470000000045,44907.650000000016,46436.34000000001,43687.68,39949.80999999997,35501.68999999998,49156.53999999993,43227.33999999995,47261.54999999997,68853.66999999993,56760.25999999995,64074.159999999894,65895.28,56995.33999999989,63233.91999999994,62928.9899999999,59008.44999999996,61400.05999999997,73136.43999999986,60037.13999999993,58804.52999999993,63257.63999999991,83109.59000000007,55179.79999999994,2975344.8599999975,FILANTRÓPICO
